Time,U1,U2,U3,U4,U5,Utot,J,I,TinH2,ToutH2,TinAIR,ToutAIR,TinWAT,ToutWAT,PinAIR,PoutAIR,PoutH2,PinH2,DinH2,DoutH2,DinAIR,DoutAIR,DWAT,HrAIRFC
109,0.67199,0.666,0.66427,0.66639,0.66488,3.33347,0.70228,70.22837,27.87621,41.14194,42.29891,51.59563,53.81431,55.45343,1300.14045,1268.05136,1299.0415,1286.76494,4.79677,2.12089,23.03633,21.39176,1.98954,49.90509
110,0.67187,0.66592,0.66413,0.66632,0.66475,3.33292,0.70228,70.22826,27.87852,41.15556,42.29503,51.59646,53.81241,55.45374,1300.06467,1267.98403,1298.96451,1286.70104,4.79675,2.1199,23.03636,21.39086,1.99013,49.89139
111,0.67178,0.66586,0.66401,0.66626,0.66465,3.33247,0.70228,70.22804,27.88726,41.17622,42.29192,51.59832,53.81023,55.45425,1300.02521,1267.94446,1298.91448,1286.6757,4.79671,2.11955,23.03643,21.39047,1.99064,49.88119
112,0.6717,0.66585,0.66391,0.66623,0.66458,3.33216,0.70228,70.22774,27.90202,41.20279,42.28949,51.60107,53.8078,55.45475,1300.02117,1267.93025,1298.92853,1286.72645,4.79668,2.11968,23.03651,21.39084,1.99097,49.87577
113,0.67165,0.66586,0.66384,0.66622,0.66454,3.33198,0.70227,70.22736,27.9219,41.234,42.2881,51.60462,53.80514,55.45536,1300.03388,1267.93038,1298.98709,1286.82679,4.79666,2.12031,23.03657,21.39175,1.99111,49.87449
114,0.67161,0.66591,0.66379,0.66623,0.66454,3.33195,0.70227,70.22693,27.94558,41.26734,42.28802,51.60895,53.80233,55.45632,1300.04848,1267.93375,1299.05254,1286.92461,4.79666,2.12115,23.03663,21.3925,1.99115,49.87558
115,0.67159,0.66597,0.66377,0.66625,0.66457,3.33202,0.70227,70.22645,27.97287,41.30006,42.28926,51.61377,53.79955,55.45789,1300.06574,1267.94183,1299.12133,1287.01009,4.79665,2.12189,23.03669,21.39262,1.9911,49.87877
116,0.67158,0.66603,0.66376,0.66626,0.6646,3.33213,0.70226,70.22598,28.00293,41.32823,42.29135,51.61849,53.79678,55.45995,1300.09479,1267.97153,1299.21512,1287.105,4.79661,2.12233,23.03675,21.3922,1.99102,49.88475
117,0.67158,0.66608,0.66377,0.66627,0.66462,3.33221,0.70226,70.22563,28.03206,41.34917,42.29435,51.62273,53.79458,55.46215,1300.14478,1268.03589,1299.31272,1287.19107,4.79656,2.12248,23.03682,21.39142,1.99104,49.89445
118,0.67156,0.66611,0.66378,0.66627,0.66462,3.33223,0.70226,70.22545,28.05684,41.36183,42.29823,51.62653,53.79358,55.46402,1300.21286,1268.13112,1299.37774,1287.23915,4.79651,2.12247,23.03689,21.39037,1.99117,49.90785
119,0.67153,0.66611,0.66379,0.66626,0.66461,3.3322,0.70226,70.2255,28.07662,41.36504,42.30283,51.62989,53.79382,55.46517,1300.29528,1268.2472,1299.35447,1287.1957,4.79647,2.12257,23.03695,21.38928,1.99126,49.92341
120,0.67149,0.66608,0.66378,0.66624,0.66459,3.33209,0.70226,70.22576,28.09189,41.35789,42.30829,51.6324,53.79461,55.46518,1300.38347,1268.37177,1299.24359,1287.05837,4.79643,2.12297,23.03699,21.38858,1.99126,49.94023
121,0.67144,0.66601,0.66375,0.66621,0.66456,3.33187,0.70226,70.22619,28.10171,41.342,42.31422,51.63349,53.79528,55.46407,1300.46642,1268.49264,1299.09007,1286.87391,4.79636,2.12348,23.037,21.38848,1.99122,49.95736
122,0.67135,0.66592,0.66368,0.66615,0.6645,3.33154,0.70227,70.22674,28.10265,41.3206,42.31987,51.63292,53.79572,55.46218,1300.52901,1268.59591,1298.94935,1286.70578,4.79628,2.12357,23.03701,21.38872,1.99128,49.97289
123,0.67123,0.66581,0.66357,0.66605,0.66442,3.33105,0.70227,70.22739,28.09227,41.29409,42.32431,51.63088,53.79608,55.46008,1300.56322,1268.67172,1298.82393,1286.56372,4.79621,2.12308,23.03703,21.38862,1.99155,49.9842
124,0.67107,0.66568,0.66342,0.66591,0.6643,3.33039,0.70228,70.22807,28.07296,41.263,42.32706,51.62821,53.7969,55.45823,1300.57235,1268.72234,1298.71788,1286.45424,4.79616,2.12209,23.03707,21.38781,1.99199,49.98914
125,0.67086,0.66551,0.66325,0.66574,0.66414,3.32951,0.70229,70.22879,28.04856,41.22715,42.32823,51.62542,53.7984,55.4568,1300.55652,1268.75015,1298.65473,1286.39317,4.79614,2.12085,23.03712,21.38631,1.99256,49.98828
126,0.67062,0.66529,0.66304,0.66551,0.66392,3.32842,0.70229,70.22952,28.02187,41.18954,42.32828,51.62308,53.80034,55.4556,1300.51869,1268.75431,1298.63682,1286.37718,4.79614,2.11949,23.03717,21.3845,1.99328,49.98311
127,0.67032,0.66505,0.6628,0.66526,0.66366,3.32713,0.7023,70.23017,27.99549,41.15628,42.32705,51.62176,53.80258,55.45449,1300.46175,1268.7306,1298.65117,1286.38718,4.79615,2.11837,23.0372,21.38288,1.99396,49.97471
128,0.66999,0.66479,0.66255,0.66497,0.66337,3.32569,0.7023,70.23058,27.97234,41.13197,42.32458,51.6217,53.80491,55.45348,1300.38993,1268.67519,1298.71508,1286.43637,4.79616,2.11764,23.0372,21.38196,1.99434,49.96416
129,0.66963,0.66452,0.66229,0.66467,0.66307,3.32418,0.7023,70.23058,27.95372,41.11776,42.32137,51.62259,53.80687,55.45248,1300.30199,1268.58512,1298.83844,1286.53673,4.79618,2.11713,23.03718,21.38178,1.99436,49.95293
130,0.66928,0.66426,0.66203,0.66436,0.66277,3.32267,0.7023,70.23017,27.93983,41.11238,42.31859,51.62362,53.80811,55.45167,1300.21014,1268.4781,1298.98785,1286.66062,4.79623,2.11657,23.03713,21.38216,1.99427,49.9421
131,0.66897,0.66402,0.66178,0.66407,0.6625,3.32128,0.70229,70.22947,27.93066,41.11401,42.31658,51.62439,53.80844,55.4513,1300.13371,1268.37898,1299.14959,1286.80018,4.7963,2.11608,23.03708,21.38286,1.99425,49.93336
132,0.66872,0.66378,0.66155,0.66381,0.66228,3.32005,0.70229,70.22866,27.92593,41.12159,42.31434,51.62485,53.80813,55.45162,1300.09074,1268.31449,1299.32216,1286.95683,4.79638,2.11563,23.03702,21.38377,1.99426,49.92571
133,0.66849,0.66356,0.66132,0.66357,0.66209,3.31893,0.70228,70.2278,27.92651,41.13386,42.31087,51.62494,53.8075,55.45254,1300.07233,1268.29334,1299.50389,1287.13346,4.79646,2.11491,23.03695,21.38506,1.99418,49.91859
134,0.6683,0.66334,0.66112,0.66336,0.66192,3.31792,0.70227,70.22689,27.93399,41.14969,42.30584,51.62488,53.80654,55.45357,1300.05717,1268.29751,1299.67151,1287.30431,4.79653,2.11377,23.03687,21.38665,1.99406,49.91262
135,0.66813,0.66315,0.66095,0.66318,0.66176,3.31705,0.70226,70.22598,27.94804,41.16896,42.29957,51.62507,53.80523,55.45449,1300.0295,1268.30453,1299.79823,1287.43233,4.79658,2.11272,23.0368,21.38819,1.99396,49.90813
136,0.66801,0.663,0.66084,0.66304,0.66164,3.31638,0.70225,70.22518,27.96609,41.19101,42.29296,51.62521,53.80357,55.4552,1299.9984,1268.31408,1299.89484,1287.51948,4.79661,2.11242,23.03672,21.38953,1.99395,49.9061
137,0.66795,0.6629,0.66077,0.66294,0.66156,3.31595,0.70225,70.22467,27.98404,41.21436,42.28741,51.6248,53.80137,55.45547,1299.97706,1268.32881,1299.96704,1287.56807,4.79663,2.11274,23.03662,21.39068,1.99405,49.90754
138,0.66795,0.66284,0.66075,0.66289,0.66152,3.31576,0.70225,70.22454,27.99717,41.23753,42.28368,51.62343,53.79891,55.45511,1299.979,1268.3596,1299.98336,1287.5579,4.79666,2.11331,23.03653,21.39187,1.99439,49.91201
139,0.668,0.66284,0.66078,0.66287,0.66151,3.31578,0.70225,70.22477,28.002,41.25864,42.28203,51.6209,53.79643,55.45405,1300.00887,1268.41532,1299.91674,1287.47496,4.79669,2.11423,23.03646,21.39306,1.99505,49.91882
140,0.66811,0.66287,0.66083,0.66288,0.66155,3.31601,0.70225,70.22529,27.99772,41.27458,42.28177,51.61721,53.79411,55.4526,1300.06773,1268.49951,1299.77619,1287.33378,4.79673,2.11562,23.03641,21.39396,1.99597,49.92616
141,0.66824,0.66294,0.66092,0.66293,0.66163,3.31646,0.70226,70.22608,27.98607,41.28159,42.28205,51.61297,53.79247,55.45136,1300.14121,1268.59916,1299.59771,1287.16706,4.79676,2.11758,23.03637,21.39438,1.99703,49.93194
142,0.66838,0.66302,0.66103,0.66301,0.66175,3.31703,0.70227,70.22709,27.97073,41.27887,42.2827,51.60894,53.79187,55.45061,1300.21062,1268.69622,1299.46051,1287.05243,4.79676,2.11965,23.03635,21.39442,1.99804,49.93624
143,0.66851,0.66311,0.66113,0.66313,0.66188,3.31762,0.70228,70.22818,27.95526,41.26715,42.28401,51.60519,53.79239,55.45023,1300.25662,1268.763,1299.42606,1287.04782,4.79672,2.12154,23.03636,21.39406,1.99884,49.94145
144,0.66863,0.66319,0.66123,0.66324,0.662,3.3182,0.70229,70.22919,27.94201,41.24869,42.28647,51.60204,53.79408,55.44998,1300.27117,1268.78218,1299.47083,1287.12086,4.79664,2.12338,23.03638,21.39344,1.99941,49.94879
145,0.66874,0.66328,0.66133,0.66336,0.66212,3.31878,0.7023,70.23009,27.93166,41.2262,42.29024,51.5997,53.79688,55.44987,1300.27319,1268.76694,1299.57291,1287.24376,4.79656,2.12538,23.03643,21.39289,1.99971,49.95854
146,0.66885,0.66338,0.66143,0.66348,0.66224,3.31934,0.70231,70.23104,27.92279,41.20121,42.29553,51.59815,53.80053,55.44986,1300.28188,1268.73898,1299.72094,1287.41349,4.79649,2.12734,23.03648,21.39269,1.99984,49.96953
147,0.66894,0.66347,0.66152,0.66358,0.66233,3.31985,0.70232,70.23217,27.91273,41.17513,42.30223,51.59694,53.80452,55.44972,1300.31372,1268.71496,1299.87079,1287.59389,4.79643,2.1294,23.03653,21.39296,1.99999,49.97988
148,0.66902,0.66356,0.66159,0.66368,0.6624,3.32026,0.70233,70.23348,27.89913,41.14962,42.30989,51.59578,53.80864,55.44956,1300.39251,1268.72004,1299.9809,1287.74818,4.79637,2.13158,23.03659,21.3939,2.00027,49.98823
149,0.66906,0.66363,0.66162,0.66375,0.66242,3.32051,0.70235,70.23474,27.88255,41.12611,42.31706,51.59469,53.81274,55.44959,1300.50859,1268.75768,1300.04352,1287.86589,4.79629,2.13376,23.03664,21.39515,2.00056,49.99336
150,0.66905,0.66366,0.6616,0.66378,0.6624,3.32055,0.70236,70.23566,27.86641,41.1044,42.32269,51.59349,53.81655,55.44973,1300.62516,1268.80801,1300.07454,1287.95733,4.79619,2.13552,23.03669,21.39614,2.00064,49.99504
151,0.66902,0.66365,0.66153,0.66377,0.66234,3.32036,0.70236,70.2361,27.85445,41.08468,42.32636,51.59209,53.81973,55.45,1300.7168,1268.85237,1300.12337,1288.06816,4.79609,2.1364,23.03674,21.39655,2.0004,49.99399
152,0.66895,0.66361,0.66143,0.66371,0.66225,3.31999,0.70236,70.23614,27.8484,41.06916,42.3281,51.59058,53.82191,55.45049,1300.77204,1268.8787,1300.21859,1288.22059,4.79602,2.1365,23.03681,21.39622,1.99981,49.99129
153,0.66887,0.66354,0.6613,0.66361,0.66213,3.3195,0.70236,70.23592,27.84833,41.0595,42.32797,51.58954,53.82302,55.4514,1300.79652,1268.89218,1300.32824,1288.37767,4.79598,2.13628,23.03687,21.39554,1.99893,49.9863
154,0.66878,0.66345,0.66117,0.66349,0.662,3.3189,0.70236,70.23564,27.85332,41.05567,42.32682,51.58907,53.82287,55.45253,1300.81338,1268.90435,1300.43407,1288.51857,4.79596,2.13604,23.03692,21.39494,1.99807,49.97992
155,0.66866,0.66334,0.66102,0.66334,0.66185,3.31822,0.70236,70.2355,27.86078,41.05802,42.32543,51.58889,53.82099,55.45334,1300.83397,1268.91745,1300.5066,1288.61332,4.79595,2.13579,23.03696,21.39444,1.99755,49.97297
156,0.66853,0.66321,0.66085,0.66318,0.66168,3.31745,0.70236,70.23548,27.86784,41.06675,42.32352,51.58863,53.81729,55.45363,1300.86468,1268.93938,1300.49158,1288.61,4.79594,2.13583,23.03699,21.39381,1.99755,49.96544
157,0.66838,0.66308,0.66068,0.66303,0.66151,3.31667,0.70236,70.23551,27.87327,41.08128,42.32102,51.58856,53.81192,55.45352,1300.89294,1268.96498,1300.39783,1288.5123,4.79594,2.13617,23.03701,21.39286,1.99804,49.95837
158,0.66822,0.66296,0.66051,0.66289,0.66134,3.31592,0.70236,70.23545,27.87837,41.10126,42.31827,51.58949,53.80568,55.45352,1300.89851,1268.98178,1300.29951,1288.39029,4.79596,2.13641,23.03702,21.39114,1.9988,49.95178
159,0.66807,0.66283,0.66036,0.66275,0.66119,3.31522,0.70235,70.23521,27.88593,41.12525,42.31589,51.59176,53.79922,55.45369,1300.87443,1268.98658,1300.27148,1288.31732,4.796,2.13621,23.03699,21.38853,1.99954,49.94701
160,0.66793,0.6627,0.66024,0.66263,0.66107,3.31457,0.70235,70.23477,27.89833,41.15142,42.31382,51.59498,53.79275,55.45372,1300.82512,1268.98235,1300.3038,1288.28669,4.79603,2.13539,23.03695,21.38561,2.00002,49.94516
161,0.66782,0.66257,0.66014,0.66251,0.66097,3.31405,0.70234,70.2342,27.91718,41.17867,42.31151,51.59865,53.78654,55.45334,1300.75184,1268.96381,1300.36031,1288.26358,4.79606,2.13426,23.0369,21.38313,2.00028,49.94694
162,0.66775,0.66246,0.66008,0.66244,0.66091,3.31368,0.70234,70.23357,27.94312,41.20723,42.30901,51.60266,53.78085,55.45268,1300.65805,1268.9279,1300.36616,1288.17588,4.79606,2.13337,23.03686,21.38189,2.00051,49.95203
163,0.66771,0.66239,0.66006,0.66239,0.66088,3.31349,0.70233,70.23294,27.9744,41.2358,42.30668,51.60695,53.77615,55.45217,1300.55363,1268.8765,1300.28493,1287.99107,4.79604,2.13273,23.03681,21.38212,2.00088,49.96004
164,0.66768,0.66236,0.66008,0.66239,0.66088,3.31346,0.70233,70.2323,28.00581,41.26327,42.30467,51.61118,53.77289,55.45206,1300.44819,1268.81158,1300.0854,1287.68327,4.79598,2.13227,23.03676,21.38359,2.00162,49.96912
165,0.66768,0.66236,0.66011,0.66242,0.66091,3.31357,0.70232,70.2316,28.03172,41.28935,42.30276,51.61529,53.77109,55.45225,1300.35281,1268.74085,1299.76624,1287.25398,4.7959,2.13216,23.03672,21.38572,2.00264,49.97724
166,0.66769,0.66237,0.66014,0.66246,0.66095,3.31377,0.70231,70.23092,28.04984,41.31338,42.30069,51.6191,53.77075,55.4526,1300.27312,1268.67155,1299.38101,1286.75865,4.7958,2.13229,23.0367,21.38801,2.00365,49.98262
167,0.6677,0.66237,0.66017,0.66249,0.66099,3.31394,0.7023,70.23026,28.06136,41.3355,42.29852,51.62219,53.77184,55.45299,1300.20403,1268.60264,1299.02215,1286.2948,4.79572,2.13237,23.03668,21.39017,2.00443,49.98397
168,0.66768,0.66234,0.66016,0.66247,0.66101,3.31397,0.7023,70.22954,28.06872,41.35737,42.29696,51.62438,53.77398,55.45321,1300.14519,1268.54166,1298.73775,1285.92432,4.79567,2.13229,23.03666,21.39213,2.00492,49.98369
169,0.66763,0.66228,0.66014,0.66242,0.66099,3.3138,0.70229,70.22878,28.0733,41.37871,42.29677,51.62603,53.77719,55.45352,1300.0987,1268.49585,1298.49654,1285.62286,4.79564,2.13214,23.03662,21.39402,2.00523,49.98339
170,0.66756,0.66221,0.66009,0.66233,0.66095,3.31348,0.70228,70.22804,28.07514,41.39611,42.29808,51.62716,53.78121,55.45396,1300.0661,1268.46895,1298.25313,1285.34322,4.79564,2.13225,23.03657,21.39583,2.00552,49.9836
171,0.66747,0.66212,0.66002,0.66225,0.66089,3.31307,0.70227,70.22737,28.07281,41.40681,42.2999,51.62719,53.78545,55.45445,1300.06125,1268.47068,1297.99111,1285.069,4.79568,2.13291,23.03652,21.39769,2.00586,49.98361
172,0.66736,0.66203,0.65994,0.66217,0.66082,3.31262,0.70227,70.22686,28.06322,41.40955,42.30179,51.62565,53.78944,55.45506,1300.09439,1268.50152,1297.75998,1284.84765,4.79574,2.1337,23.03646,21.39938,2.00635,49.98296
173,0.66723,0.66193,0.65984,0.6621,0.66074,3.31214,0.70227,70.22658,28.04384,41.40616,42.30338,51.623,53.79314,55.45599,1300.15369,1268.55045,1297.58009,1284.69856,4.79578,2.13402,23.03641,21.40031,2.00701,49.97978
174,0.66708,0.66184,0.65973,0.66201,0.66065,3.31158,0.70227,70.22658,28.01458,41.39899,42.30495,51.62035,53.79666,55.45741,1300.22426,1268.61165,1297.47507,1284.64451,4.79578,2.13351,23.03637,21.40003,2.0078,49.97342
175,0.66692,0.66173,0.65961,0.66191,0.66054,3.31096,0.70227,70.22695,27.97931,41.39026,42.30738,51.61839,53.79988,55.45904,1300.29992,1268.68392,1297.48491,1284.72305,4.79576,2.13196,23.03633,21.39863,2.00867,49.96451
176,0.66674,0.6616,0.65948,0.66179,0.66041,3.31025,0.70228,70.22759,27.94532,41.38252,42.311,51.61713,53.80258,55.46042,1300.3742,1268.76312,1297.5993,1284.92259,4.79576,2.12966,23.0363,21.3966,2.00952,49.95464
177,0.66657,0.66146,0.65937,0.66168,0.66028,3.30954,0.70228,70.22835,27.91871,41.37587,42.3157,51.61624,53.80415,55.46091,1300.44748,1268.84534,1297.75417,1285.16919,4.79577,2.12693,23.03627,21.39437,2.01026,49.94786
178,0.66644,0.66135,0.6593,0.66163,0.66019,3.3091,0.70229,70.22911,27.90199,41.36874,42.32138,51.61545,53.80451,55.46057,1300.5175,1268.92182,1297.92095,1285.42539,4.7958,2.12415,23.03625,21.39206,2.01074,49.94581
179,0.66636,0.66133,0.6593,0.66168,0.6602,3.30914,0.7023,70.22985,27.8951,41.36181,42.32797,51.61456,53.80356,55.45978,1300.58286,1268.9853,1298.10585,1285.69364,4.79582,2.12152,23.03623,21.38972,2.01085,49.95043
180,0.66635,0.66142,0.65937,0.66181,0.66032,3.30973,0.70231,70.23053,27.8984,41.35624,42.33549,51.61344,53.80115,55.45864,1300.64196,1269.03303,1298.26531,1285.92473,4.79581,2.11921,23.03621,21.38764,2.01053,49.96318
181,0.66645,0.66159,0.65952,0.66201,0.66052,3.31074,0.70231,70.23109,27.91313,41.35337,42.3432,51.61245,53.79778,55.45723,1300.6953,1269.06959,1298.38854,1286.1006,4.79577,2.1172,23.03621,21.38592,2.00974,49.98205
182,0.66665,0.66182,0.65971,0.66224,0.66074,3.31191,0.70232,70.23155,27.94177,41.35647,42.34993,51.61195,53.79429,55.45581,1300.72889,1269.08947,1298.50665,1286.25026,4.79571,2.11568,23.03623,21.38436,2.00864,50.0029
183,0.66688,0.66207,0.65992,0.66247,0.66096,3.31311,0.70232,70.23206,27.98452,41.36736,42.35493,51.61167,53.79096,55.45425,1300.72743,1269.08275,1298.63592,1286.39464,4.79564,2.11481,23.03628,21.38275,2.0078,50.02306
184,0.66713,0.66233,0.66013,0.66268,0.66117,3.31425,0.70233,70.2327,28.03155,41.38299,42.35799,51.611,53.78796,55.45233,1300.69628,1269.05047,1298.75877,1286.51886,4.7956,2.11462,23.03634,21.38119,2.00795,50.04111
185,0.66736,0.66258,0.66034,0.66287,0.66136,3.31528,0.70234,70.23354,28.06899,41.39778,42.35963,51.6096,53.78518,55.45008,1300.64774,1269.00079,1298.85501,1286.60497,4.7956,2.11536,23.03639,21.37963,2.00904,50.05835
186,0.66757,0.66281,0.66053,0.66305,0.66155,3.31624,0.70235,70.23457,28.09386,41.40708,42.36063,51.6079,53.783,55.44783,1300.58529,1268.93583,1298.88265,1286.60713,4.79562,2.11736,23.03636,21.37766,2.01058,50.07619
187,0.66776,0.66302,0.66071,0.66323,0.66173,3.31718,0.70236,70.23573,28.11053,41.40915,42.36156,51.60572,53.78172,55.44598,1300.50723,1268.85032,1298.87918,1286.56179,4.79567,2.12064,23.03625,21.37509,2.01232,50.09417
188,0.66794,0.66321,0.66087,0.66341,0.66192,3.31813,0.70237,70.23693,28.12218,41.40564,42.36195,51.60234,53.78082,55.44445,1300.41926,1268.75169,1298.91699,1286.54861,4.79575,2.12489,23.03611,21.37233,2.01413,50.11076
189,0.66813,0.66338,0.661,0.66356,0.66207,3.31894,0.70238,70.23818,28.13067,41.39787,42.36109,51.59759,53.78021,55.44358,1300.31813,1268.64376,1299.05078,1286.62948,4.79585,2.12941,23.036,21.36999,2.016,50.1234
190,0.6683,0.6635,0.66108,0.66361,0.66214,3.31937,0.7024,70.2395,28.13723,41.38511,42.35921,51.59203,53.78046,55.44386,1300.19822,1268.5249,1299.28776,1286.81625,4.79597,2.13333,23.03596,21.36837,2.01792,50.12926
191,0.66842,0.66351,0.66108,0.66353,0.66211,3.31921,0.70241,70.24091,28.14143,41.36668,42.35599,51.58667,53.78208,55.4453,1300.06177,1268.39916,1299.5658,1287.05638,4.79615,2.13642,23.03594,21.36724,2.0201,50.12502
192,0.66844,0.6634,0.66099,0.66334,0.66197,3.31849,0.70242,70.24237,28.13848,41.34179,42.35103,51.58231,53.78499,55.44759,1299.9271,1268.28278,1299.80488,1287.27617,4.79636,2.1388,23.03589,21.3667,2.02282,50.10858
193,0.66833,0.66321,0.66083,0.66305,0.66176,3.31735,0.70244,70.24382,28.11759,41.31225,42.34418,51.579,53.7891,55.45022,1299.80435,1268.18416,1299.93833,1287.40841,4.79651,2.14066,23.03582,21.36673,2.02581,50.08172
194,0.66812,0.66297,0.66061,0.66273,0.66152,3.31602,0.70245,70.24521,28.07137,41.28137,42.33626,51.57683,53.79397,55.45296,1299.69053,1268.09931,1299.97164,1287.4475,4.79659,2.14228,23.03574,21.36718,2.02856,50.0505
195,0.66786,0.66271,0.66036,0.66238,0.66127,3.31459,0.70247,70.2465,28.01206,41.25381,42.32839,51.57581,53.79875,55.45554,1299.59399,1268.02924,1299.96349,1287.44235,4.79664,2.14337,23.03564,21.36797,2.03089,50.02073
196,0.66759,0.66243,0.66009,0.66204,0.661,3.31312,0.70248,70.2476,27.96087,41.23324,42.3217,51.57544,53.8027,55.45805,1299.52259,1267.97159,1299.98265,1287.46426,4.79668,2.14375,23.03558,21.36925,2.03261,49.99583
197,0.66732,0.66216,0.65983,0.6617,0.66073,3.3117,0.70248,70.24833,27.92589,41.22139,42.317,51.57548,53.80522,55.46045,1299.46518,1267.91362,1300.01649,1287.4997,4.7967,2.14329,23.03561,21.37123,2.03379,49.97751
198,0.66707,0.66192,0.6596,0.66138,0.66047,3.3104,0.70249,70.24854,27.90578,41.21774,42.31469,51.57626,53.80594,55.4622,1299.42074,1267.8574,1300.03607,1287.51501,4.79673,2.14232,23.03572,21.37381,2.0346,49.96675
199,0.66686,0.6617,0.65939,0.66111,0.66025,3.3093,0.70248,70.24829,27.89801,41.22068,42.31478,51.57801,53.80497,55.46304,1299.40644,1267.82053,1300.04911,1287.51817,4.79678,2.14118,23.03584,21.37654,2.03509,49.96255
200,0.66671,0.66152,0.65923,0.6609,0.66008,3.30843,0.70248,70.2477,27.90159,41.22865,42.3169,51.58062,53.80262,55.46296,1299.43212,1267.80661,1300.05546,1287.51234,4.79685,2.13998,23.03594,21.37886,2.03525,49.96322
201,0.6666,0.66139,0.6591,0.66076,0.65996,3.30779,0.70247,70.24688,27.91687,41.24144,42.32012,51.58402,53.79929,55.46226,1299.4916,1267.81227,1299.98943,1287.43102,4.79692,2.13881,23.03601,21.38057,2.03515,49.96714
202,0.66653,0.66131,0.65902,0.66069,0.65989,3.3074,0.70246,70.24595,27.94463,41.25918,42.32358,51.58865,53.79574,55.46163,1299.58054,1267.84554,1299.83472,1287.25315,4.7969,2.13775,23.03607,21.38184,2.03523,49.97365
203,0.66649,0.66128,0.65897,0.6607,0.65988,3.30727,0.70245,70.24496,27.98554,41.28152,42.32704,51.59481,53.79273,55.46147,1299.69021,1267.90746,1299.65012,1287.03914,4.79675,2.13708,23.03613,21.38317,2.0358,49.9838
204,0.66648,0.66131,0.65898,0.66079,0.65991,3.3074,0.70244,70.24387,28.03919,41.30891,42.33101,51.60229,53.79052,55.46162,1299.80108,1267.98276,1299.5002,1286.85881,4.79657,2.13674,23.03619,21.38551,2.0369,49.99634
205,0.66652,0.66138,0.65903,0.66094,0.65999,3.30776,0.70243,70.24275,28.10335,41.33973,42.33621,51.60995,53.78883,55.46182,1299.89448,1268.05209,1299.45854,1286.78808,4.79643,2.13655,23.03623,21.38946,2.03853,50.00965
206,0.66659,0.66148,0.65915,0.66113,0.66011,3.30836,0.70242,70.24157,28.17309,41.36972,42.3423,51.61682,53.78745,55.46193,1299.95625,1268.09464,1299.55395,1286.85134,4.79634,2.13656,23.03625,21.39465,2.04058,50.02054
207,0.6667,0.6616,0.6593,0.66134,0.66027,3.30914,0.7024,70.24039,28.24055,41.3944,42.34794,51.62247,53.78647,55.46203,1299.98068,1268.09945,1299.75928,1287.02444,4.79631,2.13652,23.03625,21.3996,2.04289,50.02613
208,0.66685,0.66173,0.65948,0.66155,0.66044,3.31002,0.70239,70.23932,28.29829,41.41183,42.35192,51.62706,53.78608,55.46239,1299.9743,1268.07089,1300.00134,1287.23894,4.79631,2.13649,23.03623,21.40311,2.04521,50.02654
