Time,U1,U2,U3,U4,U5,Utot,J,I,TinH2,ToutH2,TinAIR,ToutAIR,TinWAT,ToutWAT,PinAIR,PoutAIR,PoutH2,PinH2,DinH2,DoutH2,DinAIR,DoutAIR,DWAT,HrAIRFC
109,0.65596,0.65073,0.64537,0.6481,0.6425,3.23916,0.70066,70.06601,24.89142,38.01162,43.27234,51.19965,53.6526,55.35757,1300.10568,1266.52199,1299.82062,1287.22681,4.79358,2.11129,23.03537,21.31984,2.02663,52.41619
110,0.65558,0.65039,0.64499,0.64762,0.64219,3.23811,0.70066,70.06611,24.89524,38.03235,43.26257,51.21049,53.65886,55.36196,1299.96111,1266.35806,1300.2569,1287.65488,4.79362,2.1148,23.03563,21.31768,2.03224,52.42039
111,0.65535,0.65036,0.64478,0.64725,0.64205,3.23803,0.70066,70.06598,24.91939,38.05126,43.25178,51.23243,53.67002,55.37618,1299.71043,1266.10995,1300.88186,1288.27816,4.79355,2.11556,23.03587,21.31551,2.03509,52.39267
112,0.65526,0.65048,0.64473,0.64717,0.64203,3.23864,0.70065,70.06549,24.96048,38.08424,43.2484,51.26096,53.68206,55.39205,1299.54322,1265.98205,1301.45298,1288.86386,4.79348,2.11375,23.03605,21.31242,2.03793,52.36581
113,0.65525,0.6507,0.64483,0.64738,0.64218,3.23946,0.70065,70.06464,25.00985,38.10293,43.25095,51.28794,53.69677,55.40746,1299.38746,1265.91703,1301.83858,1289.22208,4.7934,2.11309,23.0362,21.30797,2.03851,52.33273
114,0.65547,0.65106,0.64502,0.64773,0.64251,3.24085,0.70064,70.06387,25.06565,38.10374,43.24853,51.3116,53.70939,55.42105,1299.20425,1265.85896,1301.91381,1289.30208,4.79317,2.11227,23.03622,21.3044,2.02928,52.28187
115,0.6559,0.65148,0.64531,0.6481,0.64287,3.24283,0.70063,70.06314,25.12615,38.12044,43.2451,51.32881,53.71037,55.42982,1299.06588,1265.82286,1301.60987,1289.02732,4.79286,2.10982,23.03611,21.30099,2.0188,52.24368
116,0.65626,0.65178,0.6456,0.6485,0.64316,3.24472,0.70062,70.06216,25.17198,38.14978,43.24798,51.33604,53.71153,55.43422,1298.95191,1265.77968,1301.08692,1288.53043,4.79267,2.10754,23.03602,21.29859,2.00674,52.23369
117,0.65647,0.65192,0.64581,0.64891,0.64339,3.24631,0.70061,70.06152,25.16591,38.14489,43.26031,51.32716,53.70998,55.43388,1298.8472,1265.74053,1300.63724,1288.08556,4.79256,2.10735,23.03595,21.30021,1.99533,52.23487
118,0.65652,0.65189,0.64592,0.6492,0.64349,3.24717,0.70061,70.06132,25.1237,38.1052,43.27205,51.3066,53.7074,55.42956,1298.80659,1265.73556,1300.30755,1287.81904,4.79254,2.10655,23.03582,21.30669,1.98502,52.22213
119,0.65641,0.65162,0.64591,0.64917,0.64313,3.24674,0.70061,70.06125,25.08234,38.06178,43.27853,51.28182,53.69991,55.42228,1298.91388,1265.81603,1299.98721,1287.59539,4.79277,2.10339,23.03568,21.31285,1.97598,52.21256
120,0.65595,0.65111,0.64566,0.64881,0.64248,3.24539,0.70061,70.06108,25.05779,38.03054,43.28724,51.25508,53.69412,55.41469,1299.17347,1265.98926,1299.71773,1287.37148,4.79307,2.09968,23.03562,21.31241,1.96952,52.21213
121,0.65518,0.65041,0.64509,0.64822,0.64169,3.24323,0.70061,70.06106,25.02641,37.98659,43.29702,51.22637,53.69596,55.40668,1299.38136,1266.05659,1299.58002,1287.22549,4.7933,2.09834,23.03572,21.30838,1.96784,52.21898
122,0.65434,0.6496,0.64431,0.64744,0.64081,3.24001,0.70061,70.06123,25.00349,37.94252,43.30009,51.20164,53.69624,55.38336,1299.5636,1266.12787,1299.82794,1287.45227,4.79355,2.09707,23.03591,21.30843,1.9737,52.29019
123,0.65351,0.64873,0.64347,0.64653,0.63997,3.23461,0.70061,70.06127,25.03562,37.91978,43.2966,51.18469,53.69084,55.36685,1299.8683,1266.40922,1300.22527,1287.82828,4.79374,2.09967,23.03602,21.31173,1.98512,52.36002
124,0.65274,0.64793,0.64273,0.64553,0.63896,3.23704,0.70061,70.06107,25.08145,37.92614,43.30013,51.17838,53.68891,55.35696,1300.15193,1266.70427,1300.57171,1288.13578,4.79372,2.10739,23.03608,21.31317,1.99715,52.42389
125,0.65238,0.6478,0.64242,0.64487,0.63888,3.23634,0.70061,70.06095,25.11687,37.91714,43.31725,51.17554,53.68766,55.34895,1300.16791,1266.69136,1300.69806,1288.16779,4.79345,2.11711,23.0362,21.31591,2.0101,52.50245
126,0.65245,0.64821,0.64249,0.64505,0.63926,3.23484,0.70061,70.06098,25.13282,37.85881,43.33702,51.17164,53.68619,55.35098,1300.03469,1266.51717,1300.54863,1287.8939,4.79317,2.12185,23.03636,21.32078,2.0249,52.56628
127,0.65288,0.64873,0.64299,0.64548,0.6394,3.23015,0.70061,70.06099,25.13233,37.8258,43.35289,51.16983,53.68522,55.36549,1299.9022,1266.42938,1300.13262,1287.4042,4.79298,2.1261,23.03641,21.32711,2.03723,52.5643
128,0.65351,0.64952,0.64387,0.64618,0.64008,3.23311,0.70061,70.06081,25.11999,37.87369,43.3663,51.18055,53.69124,55.39421,1299.81405,1266.43206,1299.80874,1287.04074,4.79287,2.13188,23.03635,21.33114,2.04268,52.51105
129,0.65436,0.65044,0.64495,0.64705,0.64108,3.23875,0.70061,70.06066,25.09953,37.89364,43.37556,51.19414,53.69977,55.42296,1299.77991,1266.38816,1299.47695,1286.6214,4.79287,2.13488,23.03617,21.33338,2.04819,52.44969
130,0.65536,0.6514,0.64611,0.64792,0.64224,3.24417,0.70061,70.06081,25.07348,37.8354,43.37587,51.20345,53.7042,55.44581,1299.79749,1266.31205,1299.23007,1286.34492,4.79302,2.13156,23.03591,21.33277,2.05084,52.41217
131,0.65637,0.65227,0.64731,0.64892,0.64337,3.2491,0.70061,70.06136,25.04375,37.83831,43.36027,51.20538,53.7051,55.45479,1299.97322,1266.43357,1299.00691,1286.16654,4.79325,2.12758,23.03563,21.32943,2.05175,52.38128
132,0.65722,0.65308,0.64838,0.64982,0.6443,3.2534,0.70062,70.06179,25.02514,37.92837,43.33557,51.22746,53.69987,55.44563,1300.16221,1266.63041,1298.96996,1286.18119,4.79345,2.12282,23.03546,21.32749,2.05775,52.36498
133,0.65796,0.65379,0.64926,0.65057,0.64512,3.25707,0.70062,70.06188,25.01828,37.96797,43.3162,51.25839,53.69721,55.43754,1300.24229,1266.74139,1299.27565,1286.51072,4.79356,2.11534,23.03539,21.32721,2.06412,52.35276
134,0.65864,0.65435,0.64996,0.65112,0.64588,3.26012,0.70062,70.06176,25.01239,37.95408,43.31356,51.28875,53.69608,55.42887,1300.20516,1266.65476,1299.45102,1286.70025,4.79356,2.10796,23.03541,21.326,2.04854,52.3486
135,0.65925,0.65476,0.65055,0.65147,0.6465,3.26268,0.70062,70.06166,25.00905,37.90471,43.32392,51.31429,53.70191,55.41863,1300.21209,1266.57115,1299.44926,1286.69225,4.79348,2.10232,23.03555,21.32276,2.03595,52.38129
136,0.65973,0.65515,0.651,0.65174,0.64701,3.26479,0.70061,70.06105,25.01763,37.84462,43.33294,51.34456,53.71467,55.41397,1300.24573,1266.57188,1299.59072,1286.76561,4.79328,2.09866,23.03586,21.32149,2.02507,52.55769
137,0.66014,0.65548,0.65144,0.65196,0.64742,3.26664,0.70059,70.05966,25.05345,37.79774,43.3408,51.37717,53.7253,55.41859,1300.32784,1266.66608,1299.80207,1286.85057,4.79314,2.09634,23.03613,21.3219,2.01801,52.68058
138,0.66052,0.65572,0.65188,0.65214,0.64774,3.2682,0.70058,70.05806,25.09778,37.74799,43.35442,51.40586,53.73465,55.42537,1300.49854,1266.82566,1300.04909,1287.01938,4.79311,2.09534,23.03629,21.32182,2.01366,52.76752
139,0.6608,0.6559,0.65216,0.65222,0.64797,3.26912,0.70057,70.05677,25.13307,37.69655,43.36954,51.4226,53.74336,55.42817,1300.71056,1267.06779,1300.2123,1287.14504,4.79318,2.09619,23.03634,21.3218,2.01259,52.90168
140,0.66089,0.65602,0.65225,0.65219,0.64805,3.26937,0.70055,70.05554,25.15872,37.65501,43.37354,51.42935,53.74219,55.4271,1300.84103,1267.31291,1300.28976,1287.20046,4.79331,2.0962,23.03636,21.32128,2.01226,53.088
141,0.66079,0.65607,0.65229,0.65214,0.64797,3.26917,0.70053,70.05351,25.17873,37.64832,43.36933,51.43159,53.73164,55.42877,1300.86206,1267.49003,1300.33776,1287.28689,4.79344,2.09583,23.03639,21.31978,2.01306,53.09086
142,0.66054,0.65597,0.65229,0.65206,0.64778,3.26857,0.70051,70.05144,25.19199,37.65407,43.36924,51.4245,53.72279,55.42929,1300.70733,1267.45115,1300.1743,1287.17766,4.79349,2.09677,23.0364,21.31905,2.01583,53.02903
143,0.66024,0.65573,0.6521,0.65189,0.64749,3.2674,0.7005,70.05036,25.19387,37.65613,43.37492,51.4082,53.71742,55.42653,1300.42365,1267.27994,1299.88022,1286.90169,4.79354,2.09888,23.03636,21.3163,2.01896,52.97999
144,0.65993,0.65539,0.65172,0.65161,0.64713,3.26573,0.7005,70.04987,25.18162,37.64396,43.38045,51.38961,53.7132,55.42071,1300.13355,1267.11865,1299.5936,1286.5912,4.79368,2.10125,23.03628,21.31114,2.02125,52.93933
145,0.65967,0.65503,0.65136,0.65131,0.64677,3.26407,0.70049,70.04907,25.16675,37.64051,43.38016,51.37418,53.71509,55.41819,1299.99991,1267.05809,1299.39528,1286.40183,4.79381,2.10368,23.03615,21.30795,2.0209,52.87737
146,0.65955,0.65476,0.65107,0.6511,0.64645,3.26287,0.70049,70.04884,25.15556,37.66075,43.37571,51.36512,53.7191,55.42239,1300.07354,1267.09696,1299.07447,1286.14046,4.79384,2.10438,23.03606,21.3076,2.02156,52.81107
147,0.65954,0.65458,0.6508,0.65099,0.64619,3.26195,0.70049,70.04944,25.1477,37.68851,43.37082,51.36204,53.72086,55.42575,1300.17357,1267.1459,1298.68875,1285.78692,4.79381,2.1018,23.03608,21.30857,2.02373,52.76688
148,0.65959,0.65449,0.65052,0.65096,0.64604,3.26132,0.7005,70.05004,25.14082,37.69797,43.36523,51.36315,53.72067,55.42691,1300.27712,1267.19293,1298.49574,1285.59447,4.79385,2.09658,23.03615,21.31064,2.02769,52.73128
149,0.6596,0.65444,0.65036,0.65099,0.64596,3.26106,0.70049,70.04945,25.1395,37.69672,43.3632,51.37664,53.72034,55.42766,1300.48296,1267.29286,1298.4874,1285.61539,4.79393,2.0895,23.03616,21.31319,2.02923,52.69198
150,0.65951,0.6544,0.65031,0.65111,0.64591,3.2609,0.70048,70.04786,25.15508,37.69808,43.36385,51.39605,53.71755,55.42644,1300.63819,1267.3355,1298.55322,1285.74232,4.79395,2.08132,23.03613,21.31654,2.03201,52.66691
151,0.65936,0.65439,0.65024,0.65132,0.6458,3.26067,0.70046,70.04604,25.18805,37.70416,43.36242,51.41693,53.71416,55.42579,1300.63026,1267.31601,1298.60905,1285.79428,4.79395,2.07469,23.03612,21.31553,2.03568,52.66313
152,0.65923,0.65436,0.65007,0.65151,0.64566,3.2604,0.70044,70.04432,25.22782,37.70397,43.3637,51.43586,53.7109,55.42471,1300.61955,1267.34794,1298.82859,1285.9279,4.79396,2.07087,23.0361,21.31084,2.0353,52.67747
153,0.65908,0.65429,0.6499,0.65161,0.64552,3.26,0.70042,70.0424,25.26748,37.70166,43.36564,51.45164,53.71462,55.42375,1300.69984,1267.53115,1299.15214,1286.20039,4.79406,2.06772,23.03601,21.30651,2.03125,52.68713
154,0.65892,0.65421,0.64972,0.65161,0.64534,3.25934,0.70041,70.0411,25.30941,37.72613,43.36335,51.46328,53.71825,55.41696,1300.73397,1267.74267,1299.35227,1286.47396,4.7942,2.06487,23.03583,21.30325,2.02392,52.69617
155,0.65887,0.65423,0.64966,0.6516,0.6452,3.25883,0.7004,70.04067,25.34445,37.77783,43.3531,51.46887,53.71915,55.40841,1300.69313,1267.87657,1299.42037,1286.67271,4.7942,2.06402,23.03573,21.30278,2.01546,52.70817
156,0.65892,0.65436,0.64977,0.65156,0.64516,3.25886,0.7004,70.04066,25.35405,37.83887,43.33376,51.46835,53.72459,55.40738,1300.75606,1268.01664,1299.47333,1286.81409,4.79402,2.06644,23.03578,21.30549,2.00567,52.70901
157,0.65902,0.65446,0.64998,0.65144,0.64518,3.25917,0.7004,70.0407,25.33568,37.90013,43.32073,51.46081,53.73169,55.40982,1300.88716,1268.07496,1299.66805,1287.0543,4.79387,2.07108,23.03591,21.31057,1.99562,52.70292
158,0.65902,0.65446,0.65022,0.65128,0.64519,3.25927,0.70041,70.04119,25.30293,37.96008,43.31037,51.44955,53.73983,55.40861,1300.91263,1267.9953,1299.88525,1287.36162,4.79392,2.07722,23.03604,21.31847,1.98738,52.68904
159,0.65896,0.65441,0.65038,0.65111,0.64521,3.25918,0.70041,70.04182,25.26836,37.98184,43.2964,51.44039,53.74698,55.41189,1300.68334,1267.71637,1300.01977,1287.57677,4.79415,2.0819,23.0361,21.32622,1.98064,52.66696
160,0.6589,0.65438,0.65049,0.65095,0.64525,3.25917,0.70042,70.04279,25.23455,37.94264,43.28743,51.43301,53.7543,55.42193,1300.3507,1267.36593,1300.34931,1287.90892,4.7942,2.08408,23.03613,21.3318,1.97488,52.64383
161,0.65886,0.6543,0.65049,0.6508,0.64527,3.25927,0.70043,70.04361,25.2041,37.89071,43.28744,51.42734,53.75991,55.43618,1300.11705,1267.13818,1300.77264,1288.29465,4.79408,2.08559,23.03618,21.33484,1.96942,52.62753
162,0.65886,0.65412,0.65034,0.65071,0.64522,3.25925,0.70044,70.04431,25.18533,37.85134,43.28546,51.42449,53.7584,55.44599,1300.0684,1267.10026,1301.26808,1288.80659,4.79418,2.08756,23.03617,21.3328,1.96393,52.61204
163,0.6589,0.65397,0.65025,0.65067,0.64513,3.25916,0.70044,70.04445,25.17683,37.79692,43.27931,51.42077,53.74881,55.44864,1300.08899,1267.13516,1301.74217,1289.38833,4.79428,2.08895,23.0361,21.32804,1.95822,52.59205
164,0.65892,0.65393,0.65021,0.65062,0.64503,3.25902,0.70044,70.04402,25.1702,37.73853,43.26818,51.4203,53.74287,55.45336,1300.13119,1267.269,1301.97031,1289.70553,4.79396,2.09119,23.03606,21.32377,1.96085,52.55403
165,0.65895,0.65397,0.65024,0.65057,0.64491,3.25895,0.70043,70.04342,25.16075,37.71269,43.2576,51.41757,53.73809,55.46033,1300.21547,1267.41591,1301.89521,1289.61834,4.7937,2.09731,23.0361,21.31962,1.97323,52.52322
166,0.65886,0.65396,0.65022,0.65052,0.64472,3.25843,0.70043,70.04251,25.14801,37.7053,43.24783,51.40928,53.73055,55.46488,1300.42574,1267.59972,1301.37746,1288.97509,4.79364,2.10638,23.03615,21.31523,1.97938,52.51235
167,0.65868,0.65385,0.65011,0.65045,0.64451,3.25754,0.70042,70.04145,25.13322,37.68123,43.2425,51.40466,53.72808,55.46724,1300.51447,1267.64515,1300.69425,1288.07492,4.79376,2.11508,23.03623,21.31284,1.98529,52.51074
168,0.65851,0.65375,0.64996,0.6504,0.64439,3.25672,0.70041,70.04099,25.11808,37.65339,43.25014,51.40685,53.73208,55.46875,1300.35993,1267.45778,1300.12256,1287.30861,4.79382,2.11871,23.03639,21.31294,1.99462,52.51786
169,0.65835,0.65364,0.64981,0.65034,0.64434,3.25601,0.70041,70.0411,25.10643,37.64695,43.26715,51.41124,53.73729,55.46873,1300.05286,1267.13854,1299.72613,1286.74872,4.79388,2.11781,23.03654,21.31514,1.99742,52.54682
170,0.65819,0.65351,0.64963,0.65023,0.64428,3.2553,0.70041,70.04087,25.10111,37.65266,43.28011,51.4161,53.73999,55.46653,1299.93695,1267.04018,1299.66706,1286.59794,4.79403,2.11579,23.03656,21.31613,1.99144,52.5856
171,0.65809,0.65339,0.64948,0.65013,0.64424,3.25481,0.7004,70.04028,25.10492,37.66392,43.29045,51.42227,53.7401,55.45867,1300.07491,1267.16902,1300.10301,1287.05331,4.79414,2.11389,23.03647,21.31656,1.98636,52.62789
172,0.65807,0.65336,0.64944,0.65006,0.6442,3.25475,0.7004,70.0399,25.12252,37.70529,43.30078,51.43289,53.7447,55.4496,1300.38225,1267.47086,1300.76266,1287.85994,4.7941,2.11047,23.03641,21.31954,1.98259,52.65867
173,0.65809,0.65343,0.64956,0.65004,0.6442,3.25513,0.7004,70.04005,25.15467,37.77822,43.30014,51.44477,53.75332,55.44373,1300.78959,1267.88528,1300.99761,1288.26834,4.794,2.10622,23.03636,21.32395,1.98127,52.66723
174,0.65805,0.65348,0.64969,0.65004,0.64413,3.25528,0.7004,70.04025,25.19454,37.8485,43.28847,51.44986,53.76105,55.43941,1301.16825,1268.32753,1300.85304,1288.25724,4.79397,2.10291,23.03625,21.32385,1.9823,52.65889
175,0.65799,0.6535,0.6498,0.64998,0.64395,3.25503,0.70041,70.04073,25.21709,37.87607,43.27708,51.43875,53.76388,55.43406,1301.36014,1268.56616,1300.62666,1288.09633,4.79399,2.10347,23.03614,21.31894,1.98326,52.63842
176,0.65802,0.65352,0.64988,0.64986,0.64372,3.2546,0.70042,70.04239,25.20898,37.84609,43.27284,51.41229,53.75892,55.42966,1301.35819,1268.50482,1300.04831,1287.48868,4.794,2.1047,23.03622,21.31087,1.98411,52.6065
177,0.65806,0.65357,0.64998,0.64971,0.64344,3.25387,0.70045,70.04503,25.17957,37.80874,43.27415,51.38333,53.74993,55.42778,1301.25532,1268.30307,1299.42425,1286.75011,4.79399,2.10624,23.03647,21.30241,1.98631,52.57254
178,0.65808,0.6536,0.65005,0.64948,0.6431,3.25255,0.70048,70.04803,25.14549,37.78514,43.27348,51.35232,53.73833,55.42941,1301.08729,1268.0541,1299.27898,1286.47769,4.79396,2.10862,23.03659,21.29456,1.9897,52.52847
179,0.65817,0.65364,0.65017,0.64904,0.64274,3.2505,0.70051,70.05079,25.09703,37.74324,43.27081,51.31496,53.72248,55.43151,1300.81805,1267.64934,1299.59881,1286.67235,4.79388,2.11153,23.03658,21.28922,1.99337,52.47584
180,0.6588,0.65396,0.65095,0.65018,0.6436,3.25835,0.70053,70.05328,25.04774,37.71915,43.27311,51.2867,53.70724,55.43513,1300.56383,1267.21428,1299.9641,1286.85506,4.79383,2.11315,23.03655,21.29122,1.99888,52.43274
181,0.6597,0.65473,0.65217,0.65175,0.64514,3.26482,0.70056,70.05556,25.02783,37.7409,43.27383,51.28365,53.70217,55.44253,1300.56949,1267.0669,1300.12377,1286.80254,4.79377,2.11324,23.03654,21.29686,2.00514,52.40143
182,0.66038,0.65546,0.65306,0.65262,0.64615,3.26862,0.70057,70.05734,25.03441,37.83031,43.26422,51.28571,53.70148,55.45022,1300.64378,1267.07458,1300.24724,1286.85044,4.79373,2.11151,23.03645,21.30584,2.0065,52.37348
183,0.66096,0.65613,0.65393,0.65382,0.64721,3.275,0.70058,70.05851,25.05716,37.89628,43.24883,51.2842,53.69175,55.45282,1300.54496,1266.96498,1300.5182,1287.17515,4.79367,2.10951,23.03626,21.31765,2.00657,52.34422
184,0.66183,0.65682,0.65503,0.65548,0.64877,3.28212,0.70059,70.05954,25.07634,37.92552,43.23781,51.28093,53.6786,55.44929,1300.41262,1266.80378,1300.59142,1287.30128,4.79374,2.10803,23.03605,21.32704,2.00634,52.32051
185,0.66228,0.65758,0.65579,0.65613,0.64936,3.28199,0.7006,70.0605,25.08575,37.93761,43.23592,51.27483,53.66067,55.44314,1300.4007,1266.79375,1300.39607,1287.13901,4.79382,2.10787,23.03587,21.33246,2.00502,52.31841
186,0.66213,0.65772,0.65562,0.65619,0.64921,3.28118,0.70061,70.06149,25.06953,37.92205,43.23904,51.26225,53.63745,55.43511,1300.36507,1266.83776,1300.21093,1287.02118,4.79386,2.10805,23.03569,21.33548,1.99721,52.33972
187,0.66192,0.65768,0.65522,0.65617,0.64897,3.28014,0.70062,70.06212,25.04345,37.89978,43.23893,51.25046,53.60658,55.42012,1300.19081,1266.76255,1300.04514,1286.89844,4.79386,2.10723,23.03543,21.33505,1.98623,52.36633
188,0.66164,0.65756,0.6549,0.65611,0.64869,3.279,0.70062,70.06227,25.02117,37.90341,43.24281,51.24551,53.58103,55.39907,1299.89375,1266.58695,1299.86802,1286.65629,4.7938,2.10502,23.03516,21.33181,1.97756,52.39833
189,0.66135,0.65741,0.65469,0.65597,0.64837,3.27779,0.70062,70.06218,24.9994,37.93598,43.25611,51.24381,53.56791,55.38152,1299.66595,1266.48183,1299.61565,1286.25678,4.7937,2.10308,23.03507,21.32742,1.97352,52.44714
190,0.6611,0.6573,0.65455,0.65571,0.64809,3.27667,0.70062,70.06192,24.98517,37.97164,43.26796,51.24507,53.56547,55.37031,1299.62573,1266.5016,1299.31537,1285.80682,4.79376,2.10228,23.03514,21.32352,1.97058,52.49031
191,0.6609,0.65717,0.65439,0.65539,0.64791,3.27559,0.70062,70.06168,24.98928,38.01097,43.26781,51.24732,53.57178,55.36217,1299.77418,1266.59877,1299.19902,1285.57327,4.79391,2.10226,23.03523,21.32128,1.97112,52.50739
192,0.66078,0.65699,0.65427,0.65512,0.6478,3.27481,0.70062,70.06151,25.01431,38.06011,43.26755,51.24643,53.58882,55.35915,1300.12101,1266.80768,1299.31698,1285.6286,4.79401,2.10243,23.03531,21.3187,1.97434,52.5041
193,0.66072,0.6568,0.65409,0.65486,0.64772,3.27434,0.70061,70.06137,25.02701,38.08129,43.27201,51.24719,53.609,55.37037,1300.54725,1267.09455,1299.53416,1285.88901,4.79405,2.10306,23.03545,21.3146,1.97881,52.48522
194,0.66066,0.65664,0.65386,0.65464,0.64759,3.27379,0.70061,70.06139,25.02887,38.06182,43.27859,51.2525,53.63414,55.39373,1300.93167,1267.39152,1299.82925,1286.29929,4.79404,2.10404,23.0357,21.30775,1.98463,52.44533
195,0.66068,0.65654,0.65367,0.65448,0.64747,3.27338,0.70062,70.06165,25.0264,38.03354,43.2795,51.25919,53.6571,55.41674,1301.26924,1267.6805,1300.19428,1286.77777,4.79402,2.10476,23.03588,21.29929,1.98888,52.39637
196,0.66069,0.65641,0.6535,0.65439,0.64733,3.27311,0.70062,70.06209,25.02161,38.031,43.27677,51.2696,53.67527,55.43568,1301.40644,1267.85995,1300.52014,1287.23598,4.794,2.10397,23.03592,21.2922,1.99208,52.35182
197,0.66058,0.65621,0.65326,0.65424,0.64709,3.27262,0.70063,70.06255,25.01852,38.05256,43.27368,51.28256,53.69195,55.44904,1301.133,1267.77301,1300.78426,1287.6807,4.794,2.10271,23.036,21.28725,1.993,52.32616
198,0.66038,0.656,0.65297,0.65404,0.64678,3.27181,0.70063,70.06258,25.02371,38.05493,43.26004,51.29291,53.70851,55.45911,1300.62824,1267.51228,1300.96757,1288.02098,4.794,2.10036,23.03608,21.29011,1.99249,52.30239
199,0.66017,0.6558,0.6527,0.65376,0.64647,3.27046,0.70063,70.06249,25.0447,38.04491,43.23082,51.29181,53.71951,55.46507,1300.1647,1267.27181,1301.18727,1288.32599,4.79407,2.09629,23.03609,21.29645,1.99215,52.27129
200,0.65999,0.65555,0.65251,0.65345,0.64618,3.26891,0.70062,70.06205,25.0798,38.04278,43.19929,51.28332,53.72598,55.46709,1299.77711,1267.05151,1301.38459,1288.59018,4.79426,2.09164,23.036,21.30378,1.9922,52.24241
201,0.65973,0.6553,0.65227,0.65317,0.64592,3.2675,0.70062,70.06156,25.11748,38.04738,43.17676,51.27691,53.72561,55.46579,1299.45544,1266.85049,1301.42927,1288.71093,4.7944,2.08829,23.03589,21.3115,1.99229,52.23064
202,0.6594,0.65512,0.65193,0.65292,0.64568,3.26598,0.70061,70.06106,25.13171,38.03415,43.16329,51.27734,53.72532,55.46625,1299.41052,1266.87261,1301.3336,1288.64243,4.7944,2.08606,23.03589,21.31852,1.99231,52.2164
203,0.65908,0.65498,0.65162,0.65272,0.64544,3.26432,0.7006,70.06016,25.12984,38.00198,43.16207,51.28186,53.72823,55.46922,1299.71573,1267.16807,1301.18657,1288.43182,4.79445,2.08485,23.03599,21.32156,1.99214,52.19539
204,0.6588,0.65482,0.65142,0.65256,0.64518,3.26289,0.70059,70.0593,25.13479,37.98643,43.17546,51.29136,53.73124,55.47137,1300.11603,1267.51168,1300.95444,1288.06714,4.79455,2.08557,23.03608,21.3211,1.9917,52.18285
205,0.6585,0.65461,0.65129,0.65236,0.64488,3.2616,0.70059,70.05917,25.13823,37.99332,43.20254,51.30276,53.73054,55.46928,1300.39429,1267.77274,1300.72341,1287.73201,4.79459,2.08908,23.03615,21.32073,1.99112,52.20073
206,0.65821,0.65435,0.65115,0.65212,0.6446,3.26036,0.70059,70.05911,25.13191,38.00729,43.22051,51.30796,53.72511,55.4654,1300.56393,1267.92771,1300.53287,1287.50509,4.79444,2.09411,23.03628,21.32156,1.99037,52.22974
207,0.65792,0.65398,0.65094,0.6518,0.64425,3.25882,0.7006,70.0597,25.11727,38.01983,43.22502,51.3005,53.71515,55.46003,1300.63823,1267.99387,1300.33867,1287.30923,4.79433,2.09836,23.03646,21.31991,1.98978,52.25444
208,0.65766,0.65352,0.65073,0.6514,0.64384,3.25709,0.70061,70.06099,25.10539,38.00526,43.22373,51.28285,53.70304,55.4531,1300.54172,1267.93978,1300.27094,1287.27954,4.79434,2.10149,23.03655,21.31155,1.98921,52.2727
